PID,px_ft,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,ISU_dist
528462040,127.4509804,4,3,7,5,2007,2008,1,1,4,3,4,3,1,1,1,5,1,12,2008,2,3,1,4,6,0,2,3,3,0,120,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666394119
528477020,150.7850242,4,3,8,5,2006,2006,1,1,4,3,4,3,3,6,1,5,1,7,2007,2,3,1,4,7,0,3,3,3,0,146,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92747524
528477040,128.2239819,4,3,7,5,2005,2005,1,1,4,3,4,3,1,6,1,4,1,2,2008,2,3,1,4,7,0,2,3,3,0,108,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.930264674
528477050,154.4593921,4,3,10,5,2008,2008,1,1,5,3,5,3,3,6,1,5,1,4,2009,2,3,1,5,10,1,3,3,3,168,52,0,0,0,0,0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.948749728
528477070,150.4178273,4,3,8,5,2006,2006,0,1,4,3,5,4,1,6,1,5,1,7,2009,2,3,1,4,8,1,3,3,3,168,45,0,0,0,0,0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.950468345
528477080,130.9193631,4,3,7,5,2004,2005,1,1,4,3,4,3,1,6,1,5,1,5,2010,2,3,1,4,8,1,2,3,3,0,136,0,0,0,0,2,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.951810946
528478030,125.502008,4,3,8,5,2003,2004,0,1,4,3,5,3,1,1,1,5,1,8,2008,2,3,1,4,9,1,2,3,3,140,45,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.969805083
528478040,127.6813075,4,3,7,5,2005,2005,1,1,4,3,4,3,1,1,1,5,1,7,2008,2,3,1,4,9,1,3,3,3,154,210,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.971479952
528480020,129.4009086,4,3,7,6,2007,2007,1,1,4,3,4,3,1,1,1,5,1,8,2007,3,3,1,4,7,0,2,3,3,144,105,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.908789483
528480040,129.0322581,4,3,8,5,2005,2006,1,1,4,3,4,3,2,1,1,5,1,5,2009,2,3,1,4,9,1,3,3,3,160,50,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.911457968
528480060,163.4985563,4,3,8,5,2007,2008,1,1,4,3,5,3,1,6,1,5,1,4,2008,2,3,1,5,8,1,3,3,3,0,102,0,0,0,0,0,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.929422125
528480070,137.1841155,4,3,8,5,2006,2006,1,1,4,3,4,3,2,1,1,4,1,8,2006,2,3,1,4,8,1,3,3,3,192,51,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.931645742
528480090,184.9455041,4,3,6,5,2005,2005,1,1,4,3,5,3,1,6,1,5,1,5,2010,2,2,1,4,6,1,2,3,3,0,102,0,0,216,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.846470847
528480110,117.0308858,4,3,6,5,2005,2005,1,1,4,3,4,3,1,1,1,5,1,2,2006,2,3,1,4,7,0,2,3,3,0,53,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.843970422
528480130,155.483871,4,3,7,5,2006,2007,1,1,4,3,4,3,1,6,1,5,1,10,2009,2,2,1,4,7,0,2,3,3,0,168,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.842021218
528480150,125,4,3,7,5,2006,2006,1,1,4,3,4,4,1,1,1,5,1,8,2006,2,3,1,4,6,0,2,3,3,0,50,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.826836787
528480160,123.6936937,4,3,7,6,2007,2007,1,1,4,3,4,3,1,1,1,5,1,5,2008,2,3,1,4,7,0,2,3,3,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.825893203
528480180,164.9804293,4,3,8,5,2007,2007,1,1,5,3,4,3,2,1,1,5,1,5,2007,2,2,1,5,6,1,2,3,3,0,256,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.824343505
528482010,150.148368,4,3,8,5,2006,2006,1,1,4,3,4,3,3,1,1,5,1,4,2007,2,2,1,4,5,1,3,3,3,112,63,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949149081
528482020,154.2168675,4,3,8,5,2007,2007,1,1,4,3,4,3,3,1,1,5,1,6,2008,2,3,1,4,7,1,3,3,3,133,120,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.950258984
528482030,108.4731887,4,3,6,5,2004,2004,1,1,4,3,4,3,3,1,1,5,1,6,2007,2,4,1,4,9,1,3,3,3,193,127,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.951157438
528482040,175.0902527,4,3,7,5,2006,2007,1,1,4,3,4,3,1,6,1,5,1,3,2009,2,3,1,5,8,1,3,3,3,168,120,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.952416226
528482090,137.8751014,4,3,8,5,2004,2005,1,1,4,3,4,3,1,1,1,5,1,12,2007,3,4,1,4,8,1,2,3,3,159,214,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.857169535
528482130,125.5969436,4,3,7,5,2003,2004,1,1,4,3,4,3,1,1,1,5,1,11,2009,2,4,1,4,8,1,2,3,3,182,182,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.857828011
528488100,151.5151515,4,3,7,5,2004,2005,1,1,4,3,4,3,1,6,1,5,1,10,2009,2,2,1,4,6,0,2,3,3,0,113,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.825148865
528488120,139.0205371,4,3,7,5,2005,2005,1,1,4,3,4,3,1,1,1,5,1,4,2006,2,3,1,4,6,1,2,3,3,38,144,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.809452016
528488130,144.3120676,4,3,7,5,2006,2006,1,1,4,3,4,4,1,1,1,5,1,8,2006,2,2,1,4,5,1,2,3,3,216,121,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808838253
528488140,189.1198686,4,3,7,5,2007,2008,1,1,4,3,4,3,1,6,1,5,1,4,2008,2,2,1,4,6,0,2,3,3,168,168,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807873221
528490040,150.9980683,4,3,7,5,2003,2004,1,1,4,3,4,3,1,6,5,5,1,8,2009,2,3,1,4,6,0,2,3,3,192,88,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.828210338
528490070,126.4367816,4,3,7,5,2003,2003,1,1,4,3,4,3,1,6,1,5,1,3,2009,2,3,1,4,6,0,2,3,3,0,45,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.83621871
528490080,120.0810185,4,3,6,5,2003,2003,1,1,4,3,4,3,1,3,1,5,1,5,2008,2,3,1,4,7,0,2,3,3,216,56,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.837986335
531363010,130.5418719,4,3,7,6,2007,2007,1,1,4,3,4,3,1,1,1,5,1,4,2009,1,3,1,4,6,0,2,3,3,0,178,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.805017158
531363030,133.2164768,4,3,7,5,2006,2006,1,1,4,3,4,4,1,6,1,5,1,6,2009,1,3,1,4,6,0,2,3,3,182,0,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80986395
531363040,128.6089239,4,3,7,5,2006,2006,1,1,4,3,4,4,1,1,1,5,1,10,2007,1,3,1,4,5,0,0,0,3,0,55,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81276423
531363050,123.9205527,4,3,6,5,2004,2004,1,1,3,3,4,3,1,1,1,5,1,8,2009,1,3,1,4,5,0,0,0,3,0,50,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.814697809
531363060,130.5555556,4,3,7,5,2004,2005,1,1,3,3,4,3,1,6,1,5,1,4,2008,1,3,1,4,6,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.850581091
531363080,122.1541156,4,3,6,5,2005,2005,1,1,3,3,3,3,2,6,1,5,1,1,2006,1,3,1,4,5,0,0,0,3,4,50,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.855429925
531367050,111.8042226,4,3,7,5,2004,2004,1,1,4,3,4,3,1,6,1,5,1,1,2010,2,4,1,4,8,0,2,3,3,0,45,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.785358347
531369010,106.5121413,4,3,7,5,2004,2004,1,1,4,3,4,3,4,1,1,5,1,1,2009,2,3,1,4,8,0,2,3,3,146,91,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.720671204
531369020,134.2592593,4,3,8,5,2004,2004,1,0,4,3,4,3,4,4,3,5,1,1,2009,2,3,1,4,6,0,3,3,3,210,36,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725542895
531369060,109.1018686,4,3,7,5,2004,2004,1,1,4,3,4,3,3,1,1,5,1,4,2010,2,3,1,4,8,0,2,3,3,144,68,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.786273844
531371050,154.0833333,4,3,7,5,2003,2003,1,1,4,3,4,3,1,6,1,5,1,8,2009,2,2,1,4,5,0,2,3,3,0,41,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.716877944
531371070,110.8490566,4,3,6,5,2003,2003,1,1,4,3,4,3,2,6,5,5,1,7,2008,2,3,1,4,7,0,2,3,3,143,66,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.763768375
531373060,115.7546603,4,3,7,5,2003,2004,1,1,4,3,4,3,3,1,1,5,1,7,2008,2,3,1,4,8,0,2,3,3,168,68,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.710584624
531375040,142.7289048,4,3,7,5,2004,2005,1,1,4,3,4,3,1,1,1,5,1,5,2009,1,3,1,4,6,0,2,3,3,248,102,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.780852956
531375050,124.2553191,4,3,6,5,2005,2006,1,1,3,3,4,4,1,6,1,5,1,6,2008,1,3,1,4,6,0,0,0,3,0,90,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.776680384
531375070,124.890447,4,3,6,5,2005,2005,1,1,4,3,4,3,1,1,1,5,1,3,2006,1,3,1,3,6,0,2,3,3,0,0,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.769742243
531375090,127.4685817,4,3,5,5,2004,2004,1,1,3,3,4,3,1,1,1,5,1,8,2009,1,3,1,4,6,0,0,0,3,0,39,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.707487889
531375100,136.4421416,4,3,6,5,2004,2004,1,1,3,3,4,3,1,5,1,5,1,5,2006,1,3,1,4,5,0,2,3,3,0,50,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.705877398
531375110,142.7289048,4,3,5,5,2004,2004,1,1,3,3,3,3,1,6,1,5,1,6,2008,1,3,1,4,6,0,2,3,3,0,102,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.704266945
531375120,139.1382406,4,3,6,5,2003,2004,1,1,3,3,4,3,1,6,1,5,1,7,2008,1,3,1,4,6,0,2,3,3,0,78,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.701851337
531375130,137.3429084,4,3,5,5,2003,2004,1,1,3,3,4,3,1,6,1,5,1,6,2009,2,3,1,4,6,0,2,3,3,0,42,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.699442745
531375140,136.1974406,4,3,5,5,2003,2004,1,1,4,3,4,3,1,6,1,5,1,5,2007,1,3,1,4,6,0,2,3,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.667188071
531376010,105.4878049,4,3,6,5,2004,2004,1,1,4,3,4,3,1,1,1,5,1,12,2008,2,3,1,4,6,0,2,3,3,138,45,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.715892367
531376030,109.1340451,4,3,7,5,2005,2005,1,1,4,3,4,3,1,1,1,5,1,4,2006,2,3,1,4,8,0,2,3,3,144,101,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.712882523
531376050,116.6561514,4,3,7,5,2005,2005,1,1,4,3,4,3,1,1,1,5,1,3,2006,2,3,1,4,7,0,2,3,3,100,77,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.739473057
531376060,121.8034993,4,3,7,5,2006,2006,1,1,4,3,4,3,1,1,1,5,1,6,2007,2,3,1,4,7,0,2,3,3,0,32,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.739028339
531376070,146.2994836,4,3,7,5,2007,2007,1,1,4,3,4,3,2,1,1,5,1,3,2008,2,3,1,4,6,0,2,3,3,0,32,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73838182
531376090,154.6503448,4,3,7,5,2008,2009,1,1,4,3,4,3,1,1,1,5,1,2,2009,2,2,1,4,6,0,3,3,3,0,93,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.710951683
531379030,101.7964072,4,3,6,5,1997,1998,1,1,3,3,4,3,1,1,1,5,1,7,2006,2,3,1,3,7,0,2,3,3,150,165,0,0,0,0,4,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.559655311
531379050,103.6757776,4,3,7,5,1996,1997,1,1,4,3,4,3,1,6,1,5,1,4,2009,2,4,1,4,8,1,2,3,3,0,74,0,0,0,0,0,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.568520145
531380080,97.1563981,4,3,7,5,1994,2002,1,1,4,3,4,3,1,6,1,5,1,5,2010,2,3,1,4,8,2,2,3,3,0,130,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.585643727
531380110,116.7925625,4,3,6,5,1994,1994,1,1,4,4,4,4,1,6,1,5,1,7,2007,2,3,1,4,7,0,2,3,3,300,87,0,0,0,0,0,7.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.532189543
531382070,139.3709328,4,3,8,5,2005,2006,1,1,4,3,4,4,1,6,1,5,1,9,2009,2,2,1,4,7,1,2,3,3,165,44,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.692623298
531382090,113.1137352,4,3,6,5,1995,1995,1,1,4,3,4,3,1,6,1,5,1,4,2008,2,3,1,4,6,0,2,3,3,0,70,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.576950038
531382110,97.02380952,4,3,6,5,1993,1994,1,1,4,3,4,3,1,6,1,5,1,10,2008,2,3,1,4,7,0,2,3,3,144,96,0,0,0,0,0,7.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.52653504
531382120,115.2471709,4,3,6,5,1994,1998,1,1,3,3,4,3,1,6,1,5,1,10,2008,2,3,1,4,7,1,2,3,3,224,42,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.522767833
