PID,Unnamed: 0,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,longitude,latitude,addy,coords,univ_dist
905300010,345,810,130000,85,RL,72.0,10820,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,6,2006,WD ,Normal,4418 PHOENIX ST,-93.67829025531914,42.02944714893617,"4418, Phoenix Street, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States","('42.02944714893617', '-93.67829025531914')",2.481661867692722
914474070,346,1961,215000,60,RL,71.0,12209,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,114.0,804.0,GasA,Ex,Y,SBrkr,804,1157,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,125,192,0,0,0,0,,,,0,6,2009,WD ,Normal,3012 SAPPHIRE CIR,-93.6035056538022,41.995241269011075,"3012, Sapphire Circle, Ames, Story County, Iowa, 50010, United States","('41.995241269011075', '-93.6035056538022')",5.0804316070264175
534428100,347,1118,153000,20,RL,,11332,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,528.0,Unf,0.0,590.0,1118.0,GasA,Ex,Y,SBrkr,1118,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,,Attchd,1960.0,RFn,1.0,264.0,TA,TA,Y,290,0,0,0,0,0,,MnPrv,,0,8,2008,WD ,Normal,821 NARLAND DR,-93.62214108540458,42.040302797857635,"821, Narland Drive, Ames, Story County, Iowa, 50010, United States","('42.040302797857635', '-93.62214108540458')",2.6954221975666592
533350050,348,1842,385000,20,RL,68.0,50271,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,1842,0,0,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857,72,0,0,0,0,,,,0,11,2006,WD ,Normal,3110 KINGMAN RD,-93.65819855808627,42.03728964083625,"3110, Kingman Road, Orchard Estates, Ames, Story County, Iowa, 50014, United States","('42.03728964083625', '-93.65819855808627')",1.4632351082457975
908188130,349,1709,130000,160,RM,24.0,2522,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,0.0,0.0,2,0,3,1,Gd,7,Maj1,0,,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,,,,0,4,2006,WD ,Normal,3830 MARIGOLD DR,-93.67070802318622,42.01878249120208,"3830, Marigold Drive, Ames, Story County, Iowa, 50014, United States","('42.01878249120208', '-93.67070802318622')",2.0052792068560286
534453150,350,1252,127000,50,RL,92.0,7438,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Gd,Y,SBrkr,936,316,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1986.0,Unf,2.0,576.0,TA,TA,Y,104,0,0,0,0,0,,MnPrv,,0,6,2006,WD ,Normal,1402 RIDGEWOOD AVE,-93.62824103741373,42.03574847468436,"1402, Ridgewood Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States","('42.03574847468436', '-93.62824103741373')",1.9940041060776248
528458120,351,1959,270000,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1088.0,1088.0,GasA,Ex,Y,SBrkr,1088,871,0,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,1025.0,TA,TA,Y,208,46,0,0,0,0,,,,0,12,2007,WD ,Normal,2719 CAMBRIDGE DR,-93.6481626,42.0503128,"Cambridge Drive, Ames, Story County, Iowa, 50010-4017, United States","('42.0503128', '-93.6481626')",2.677486860818604
535179050,352,1092,141000,20,RL,69.0,14850,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,895.0,Unf,0.0,197.0,1092.0,GasA,TA,Y,FuseA,1092,0,0,1.0,0.0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1957.0,Fin,1.0,299.0,TA,TA,Y,268,0,0,0,122,0,,MnWw,,0,5,2006,WD ,Normal,208 22ND ST,-93.61316938402076,42.04396232081264,"208, 22nd Street, Broadmoor, Ames, Story County, Iowa, 50010, United States","('42.04396232081264', '-93.61316938402076')",3.5376463789849604
527302185,353,2064,235000,20,RL,56.0,18559,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,1206.0,Rec,186.0,656.0,2048.0,GasA,TA,Y,SBrkr,2064,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Fa,Attchd,1978.0,Fin,2.0,550.0,TA,TA,Y,200,0,0,0,0,0,,,,0,8,2008,WD ,Normal,3416 CLINTON CT,-93.6364751856661,42.055303816598176,"3416, Clinton Court, Parkview Heights;, Ames, Story County, Iowa, 50010, United States","('42.055303816598176', '-93.6364751856661')",3.3848973760270464
534128190,354,2640,256900,60,RL,80.0,10400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Gd,Y,SBrkr,1271,1369,0,0.0,0.0,2,1,5,1,Gd,8,Typ,1,TA,Attchd,1967.0,RFn,2.0,515.0,TA,TA,Y,0,120,0,0,168,0,,,,0,5,2009,WD ,Normal,2531 PIERCE AVE,-93.63312312052932,42.04649121414232,"2531, Pierce Avenue, Parkview Heights;, Ames, Story County, Iowa, 50010, United States","('42.04649121414232', '-93.63312312052932')",2.5933712808259126
528180110,355,1866,336860,120,RL,58.0,10110,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1486.0,1858.0,GasA,Ex,Y,SBrkr,1866,0,0,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,870.0,TA,TA,Y,0,48,0,0,0,0,,,,0,11,2008,New,Partial,3015 BURNHAM DR,-93.65146345283424,42.05779497875085,"3015, Burnham Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States","('42.05779497875085', '-93.65146345283424')",3.516053032190434
916176125,356,2036,375000,20,RL,150.0,215245,Pave,,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236.0,Rec,820.0,80.0,2136.0,GasW,TA,Y,SBrkr,2036,0,0,2.0,0.0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1965.0,RFn,2.0,513.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,Normal,2227 TIMBERLAND RD,-93.64995508984912,42.00149914254683,"2227, Timberland Road, Timberlane Heights, Ames, Story County, Iowa, 50014, United States","('42.00149914254683', '-93.64995508984912')",2.7468835328770767
903454090,357,1375,141000,50,RM,50.0,9000,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,595,0,0.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Detchd,1979.0,Unf,1.0,544.0,TA,TA,P,0,162,0,0,126,0,,,,0,12,2007,WD ,Normal,1211 N 2ND ST,-93.62709063265306,42.024106530612244,"1211, North 2nd Street, Iowa Department of Transportation, Ames, Story County, Iowa, 50010, United States","('42.024106530612244', '-93.62709063265306')",1.7999065443420827
535457010,358,1116,160000,20,RL,87.0,10000,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1116.0,1116.0,GasA,TA,Y,SBrkr,1116,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,,Attchd,1962.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,385,0,,,,0,2,2010,WD ,Normal,1321 GLENDALE AVE,-93.6059824897959,42.03482142857143,"1321, Glendale Avenue, Crestwood, Ames, Story County, Iowa, 50010, United States","('42.03482142857143', '-93.6059824897959')",3.65972477446276
528462040,359,1428,182000,20,FV,95.0,11639,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1428.0,1428.0,GasA,Ex,Y,SBrkr,1428,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Fin,2.0,480.0,TA,TA,Y,0,120,0,0,0,0,,,,0,12,2008,New,Partial,2806 YORK DR,-93.64835153270799,42.050214596203936,"2806, York Drive, Ames, Story County, Iowa, 50010, United States","('42.050214596203936', '-93.64835153270799')",2.666394119070968
909428120,360,2259,217000,20,RL,,21000,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,TA,Gd,CBlock,Gd,TA,Mn,ALQ,35.0,Rec,869.0,905.0,1809.0,GasA,TA,Y,SBrkr,2259,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,2,Gd,Basment,1953.0,Unf,2.0,450.0,TA,TA,Y,166,120,192,0,0,0,,MnPrv,,0,10,2007,COD,Abnorml,2003 GREENBRIAR CIR,-93.63955761616162,42.01265586868687,"2003, Greenbriar Circle, Ames, Story County, Iowa, 50014, United States","('42.01265586868687', '-93.63955761616162')",1.6829844008909032
916460060,361,1675,195000,20,RL,,7915,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1999,2000,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1223.0,Unf,0.0,443.0,1666.0,GasA,Ex,Y,SBrkr,1675,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,1999.0,RFn,2.0,435.0,TA,TA,Y,165,52,0,0,0,0,,,,0,12,2008,WD ,Normal,2902 WHITE OAK DR,-93.64660354427207,41.996394780494285,"2902, White Oak Drive, Suncrest, Ames, Story County, Iowa, 50014, United States","('41.996394780494285', '-93.64660354427207')",3.3159745512258616
528431050,362,1636,255000,20,RL,116.0,13501,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636,0,0,1.0,0.0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3.0,865.0,TA,TA,Y,0,60,0,0,0,0,,,,0,6,2007,WD ,Normal,2507 DALTON ST,-93.64259794157329,42.0544825,"2507, Dalton Street, Taylor Glen, Ames, Story County, Iowa, 50010, United States","('42.0544825', '-93.64259794157329')",3.1799399339699383
527110020,363,1474,168500,80,RL,,8530,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,804,670,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,400.0,TA,TA,Y,120,72,0,0,0,0,,,Shed,700,5,2009,WD ,Normal,1909 WYNGATE DR,-93.63712424040322,42.060674292874886,"1909, Wyngate Drive, Bloomington Heights, Ames, Story County, Iowa, 50010, United States","('42.060674292874886', '-93.63712424040322')",3.945038761429454
535352080,364,1216,118500,50,RL,80.0,8480,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,442.0,Unf,0.0,390.0,832.0,GasA,TA,Y,SBrkr,832,384,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1947.0,Unf,1.0,336.0,TA,TA,Y,158,0,102,0,0,0,,,,0,10,2008,COD,Abnorml,419 15TH ST,-93.61595657142857,42.037116510204086,"419, 15th Street, Ames, Story County, Iowa, 50010, United States","('42.037116510204086', '-93.61595657142857')",2.965252727939004
527402250,365,1078,149900,20,RL,,12537,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734.0,Unf,0.0,344.0,1078.0,GasA,Ex,Y,SBrkr,1078,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971.0,Fin,2.0,500.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2010,WD ,Normal,1115 GARNER CIR,-93.62643386956522,42.054583217391304,"1115, Garner Circle, Glenview Heights, Ames, Story County, Iowa, 50010, United States","('42.054583217391304', '-93.62643386956522')",3.6486566999920544
535451040,366,988,119000,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,876.0,GasA,TA,Y,SBrkr,988,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1950.0,Unf,1.0,276.0,TA,TA,Y,0,80,0,0,0,0,,,,0,5,2007,WD ,Normal,1517 STAFFORD AVE,-93.60799021212122,42.03718187878788,"1517, Stafford Avenue, Sunrise, Ames, Story County, Iowa, 50010, United States","('42.03718187878788', '-93.60799021212122')",3.580009185601297
905452050,367,672,113000,30,RL,50.0,9340,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,0.0,328.0,672.0,GasA,TA,Y,SBrkr,672,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,1941.0,Unf,1.0,234.0,TA,TA,N,0,113,0,0,0,0,,,,0,8,2009,WD ,Normal,329 FRANKLIN AVE,none,none,none,"('none', 'none')",
903225090,368,1664,159000,50,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004,660,0,0.0,0.0,2,0,3,1,TA,7,Typ,2,Gd,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0,24,36,0,0,0,,,,0,10,2006,WD ,Normal,1202 NORTHWESTERN AVE,-93.62554691836735,42.03342520408163,"1202, Northwestern Avenue, Ames, Story County, Iowa, 50010, United States","('42.03342520408163', '-93.62554691836735')",2.0735223348379543
531363010,369,1218,159000,20,RL,80.0,9605,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,Detchd,2007.0,RFn,2.0,576.0,TA,TA,Y,0,178,0,0,0,0,,,,0,4,2009,WD ,Normal,5406 KANSAS DR,-93.69189589648502,42.03776586661637,"5406, Kansas Drive, Brookview Place, Ontario, Ames, Story County, Iowa, 50014, United States","('42.03776586661637', '-93.69189589648502')",3.805017158473962
923205025,370,1622,168000,190,RL,,32463,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,1159.0,Unf,0.0,90.0,1249.0,GasA,Ex,Y,SBrkr,1622,0,0,1.0,0.0,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4.0,1356.0,TA,TA,Y,439,0,0,0,0,0,,,,0,3,2007,WD ,Normal,314 PATRICIA DR,-93.60722957089274,41.991206827994795,"314, Patricia Drive, Ames, Story County, Iowa, 50010, United States","('41.991206827994795', '-93.60722957089274')",5.184950445501079
532377060,371,900,122000,20,RL,,9819,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450.0,Unf,0.0,432.0,882.0,GasA,TA,Y,SBrkr,900,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1970.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,2,2010,WD ,Normal,1327 ALABAMA LN,-93.67217225423155,42.03492614970521,"1327, Alabama Lane, University Heights, Ames, Story County, Iowa, 50014, United States","('42.03492614970521', '-93.67217225423155')",2.175969658721449
902109160,372,1740,122250,50,RM,81.0,7308,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,,,,0,6,2008,WD ,Normal,926 GRAND AVE,-93.62018455887117,42.03044967823332,"926, Grand Avenue, Ames, Story County, Iowa, 50010, United States","('42.03044967823332', '-93.62018455887117')",2.4031016674730323
902128075,373,1027,120000,30,RM,60.0,5400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,6,1920,2006,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,931.0,931.0,GasA,TA,Y,SBrkr,1027,0,0,0.0,1.0,1,0,2,1,Gd,5,Typ,1,TA,,,,0.0,0.0,,,N,0,28,0,0,0,0,,,,0,2,2008,WD ,Normal,1107 KELLOGG AVE,-93.61400865306122,42.03226914285714,"1107, Kellogg Avenue, Ames, Story County, Iowa, 50010, United States","('42.03226914285714', '-93.61400865306122')",2.945828934701965
528178070,374,2649,421250,60,RL,130.0,16900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,Ex,Y,SBrkr,1515,1134,0,1.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,2001.0,Fin,3.0,746.0,TA,TA,Y,0,60,0,0,0,0,,,,0,1,2008,WD ,Normal,3728 BRIDGEPORT DR,-93.65531279784706,42.057185848985235,"3728, Bridgeport Drive, Northridge Heights, Ames, Story County, Iowa, 50010, United States","('42.057185848985235', '-93.65531279784706')",3.484690379384102
903225160,375,1290,106900,70,RM,59.0,5870,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,554.0,554.0,GasA,Ex,Y,SBrkr,736,554,0,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Detchd,1926.0,Unf,1.0,200.0,Fa,TA,Y,38,112,0,0,0,0,,MnPrv,Shed,400,4,2008,WD ,Normal,1232 NORTHWESTERN AVE,-93.62556069387755,42.03374326530612,"1232, Northwestern Avenue, Ames, Story County, Iowa, 50010, United States","('42.03374326530612', '-93.62556069387755')",2.0863816785242104
906380170,376,1220,194000,20,RL,64.0,7406,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Av,GLQ,684.0,Unf,0.0,515.0,1199.0,GasA,Ex,Y,SBrkr,1220,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,54,0,0,0,0,,,,0,7,2006,New,Partial,5327 DURANT ST,-93.69135210215579,42.024622,"5327, Durant Street, Sunset Ridge, Ames, Story County, Iowa, 50014, United States","('42.024622', '-93.69135210215579')",3.5417165407871303
528174020,377,1302,204000,120,RL,34.0,3901,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,ALQ,866.0,Unf,0.0,436.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2005.0,RFn,2.0,631.0,TA,TA,Y,110,50,0,0,0,0,,,,0,8,2007,New,Partial,2920 HARRISON RD,-93.64878267875845,42.05940773996895,"2920, Harrison Road, Northridge Heights, Ames, Story County, Iowa, 50010, United States","('42.05940773996895', '-93.64878267875845')",3.68742850714931
910201110,378,1123,100000,50,RM,50.0,6060,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,732.0,732.0,GasA,Gd,Y,SBrkr,772,351,0,0.0,0.0,1,0,3,1,TA,4,Typ,0,,Detchd,1979.0,Unf,1.0,264.0,TA,TA,P,0,0,140,0,0,0,,MnPrv,,0,6,2007,WD ,Normal,125 S HAZEL AVE,-93.62691449706047,42.022501592513066,"125, South Hazel Avenue, Ames, Story County, Iowa, 50010, United States","('42.022501592513066', '-93.62691449706047')",1.8458342669931205
535325400,379,985,105000,30,RL,65.0,7898,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1920,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,985,0,0,0.0,1.0,1,0,2,1,TA,4,Typ,0,,Detchd,1989.0,Unf,2.0,676.0,TA,TA,N,0,0,0,0,0,0,,,,0,4,2010,WD ,Normal,1606 BURNETT AVE,-93.61543984597746,42.03849987878044,"1606, Burnett Avenue, Ames, Story County, Iowa, 50010, United States","('42.03849987878044', '-93.61543984597746')",3.0695130303668865
535150070,380,1738,104900,50,RL,,12513,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,715.0,715.0,GasA,Gd,Y,SBrkr,1281,457,0,0.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920.0,Unf,1.0,368.0,TA,TA,Y,55,0,0,0,0,0,,,,0,6,2009,WD ,Normal,2201 BARR DR,-93.61986309021195,42.04349289193036,"2201, Barr Drive, Ames, Story County, Iowa, 50010, United States","('42.04349289193036', '-93.61986309021195')",3.0599544170994344
