PID,GrLivArea_Log,SalePrice_Log,MSSubClass,MSZoning,LotFrontage,LotArea_Log,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalBath,ISU_dist
528174070,7.174724309836376,12.125404742462718,120,RL,34.0,8.541300266759471,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,0.0,425.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,0,2,1,1,Gd,5,Typ,1,Attchd,RFn,2.0,TA,Y,170,63,0,0,0,0,None,0,3,2009,WD ,Normal,3.0,3.695342305
528174080,7.218176838403408,12.132695175725399,120,RL,43.0,8.861066543517762,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,705.0,1364.0,GasA,Ex,Y,SBrkr,1364,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,192,36,0,0,0,0,None,0,6,2006,WD ,Normal,3.0,3.696335637
528175050,7.213768308118642,12.266697267346608,120,RL,80.0,9.240578555036793,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,876.0,Unf,0.0,474.0,1350.0,GasA,Ex,Y,SBrkr,1358,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,192,26,0,0,0,0,None,0,5,2009,WD ,Normal,3.0,3.570542661
528175060,7.1808311990445555,12.345834587905333,120,RL,34.0,8.517393171418904,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,172,62,0,0,0,0,None,0,7,2009,WD ,Normal,3.0,3.570741565
528176010,7.899524472032198,13.122363377404328,20,RL,110.0,9.568014816247999,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Ex,Y,SBrkr,2696,0,0,2,3,1,Ex,10,Typ,2,Attchd,Fin,3.0,TA,Y,220,150,0,0,0,0,None,0,6,2010,WD ,Normal,3.5,3.5145438469999997
528176070,7.718685495198466,12.676076274775909,60,RL,105.0,9.521494800613105,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,578.0,Unf,0.0,1093.0,1671.0,GasA,Ex,Y,SBrkr,1687,563,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,3.0,TA,Y,238,130,0,0,0,0,None,0,6,2010,WD ,Normal,3.5,3.462574437
528178010,7.696212639346407,12.854483932248728,20,RL,117.0,9.633121357849578,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,470.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,GasA,Ex,Y,SBrkr,2200,0,0,2,3,1,Ex,8,Typ,1,Attchd,Fin,3.0,TA,Y,208,55,0,0,0,0,None,0,7,2009,WD ,Normal,3.5,3.574937013
528178070,7.88193748927207,12.950981760648709,60,RL,130.0,9.735068900911164,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,0.0,404.0,1479.0,GasA,Ex,Y,SBrkr,1515,1134,0,2,4,1,Gd,10,Typ,1,Attchd,Fin,3.0,TA,Y,0,60,0,0,0,0,None,0,1,2008,WD ,Normal,3.5,3.484690379
528178090,7.897296472595885,12.821258284620408,60,RL,112.0,9.708141544619421,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,221.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1765.0,1765.0,GasA,Ex,Y,SBrkr,1804,886,0,2,4,1,Gd,9,Typ,1,BuiltIn,Fin,3.0,TA,Y,268,58,0,0,0,0,None,0,7,2008,WD ,Normal,2.5,3.644190693
528180070,7.468513271496337,12.675763725937609,120,RL,61.0,8.943506132037239,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,0,2,2,1,Ex,6,Typ,1,Attchd,RFn,2.0,TA,Y,196,82,0,0,0,0,None,0,2,2010,WD ,Normal,3.0,3.5158926889999997
528180080,7.355641102974253,12.551433829568632,120,RL,48.0,8.684570300824369,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,Ex,TA,PConc,Ex,TA,No,GLQ,472.0,Unf,0.0,1088.0,1560.0,GasA,Ex,Y,SBrkr,1565,0,0,2,2,1,Ex,6,Typ,1,Attchd,RFn,2.0,TA,Y,196,56,0,0,0,0,None,0,3,2006,WD ,Normal,3.0,3.5163250919999998
528180110,7.531552381407289,12.727422692752377,120,RL,58.0,9.221280312014517,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,492.0,Ex,TA,PConc,Gd,TA,No,GLQ,372.0,Unf,0.0,1486.0,1858.0,GasA,Ex,Y,SBrkr,1866,0,0,2,2,1,Ex,7,Typ,1,Attchd,Fin,3.0,TA,Y,0,48,0,0,0,0,None,0,11,2008,New,Partial,3.0,3.516053032
528180130,7.283448228756631,12.423198124518821,120,RL,48.0,8.775240458738327,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,BrkFace,500.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1451.0,1451.0,GasA,Ex,Y,SBrkr,1456,0,0,2,2,1,Ex,6,Typ,1,Attchd,RFn,2.0,TA,Y,192,42,0,0,0,0,None,0,4,2009,WD ,Normal,2.0,3.5146343239999998
528181010,7.220373836723949,12.165250651009918,120,RL,135.0,9.417679691745425,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1347.0,1367.0,GasA,Ex,Y,SBrkr,1367,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,0,33,0,0,0,0,None,0,6,2008,WD ,Normal,2.0,3.563100293
528181040,7.221105098182496,12.219309648562168,120,RL,40.0,8.823500727991183,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1368.0,1368.0,GasA,Ex,Y,SBrkr,1368,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,132,35,0,0,0,0,None,0,3,2006,New,Partial,2.0,3.575672871
528181050,7.222566018822171,12.230765258120545,120,RL,41.0,8.872346978983032,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,120,49,0,0,0,0,None,0,4,2010,WD ,Normal,2.0,3.580122283
528181060,7.348587530927593,12.25247901834433,120,RL,34.0,8.431635303054591,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,156,73,0,0,0,0,None,0,8,2007,WD ,Normal,2.0,3.581952981
528181070,7.348587530927593,12.25247901834433,120,RL,34.0,8.431635303054591,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,GasA,Ex,Y,SBrkr,1554,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,156,73,0,0,0,0,None,0,5,2007,CWD,Normal,2.0,3.585369687
528181080,7.222566018822171,12.218495165528731,120,RL,44.0,8.770594329891145,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,120,49,0,0,0,0,None,0,10,2007,WD ,Normal,2.0,3.586441705
528186010,7.445417556701687,12.56549381513693,20,RL,129.0,9.727346854817254,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1196.0,Unf,0.0,516.0,1712.0,GasA,Ex,Y,SBrkr,1712,0,0,2,3,1,Gd,8,Typ,1,Attchd,RFn,3.0,TA,Y,218,183,0,0,0,0,None,0,9,2009,WD ,Normal,3.0,3.454490851
528186030,7.325148957955575,12.520883385370206,120,RL,62.0,9.447544606938727,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,1518.0,GasA,Ex,Y,SBrkr,1518,0,0,1,1,1,Ex,6,Typ,1,Attchd,RFn,2.0,TA,Y,185,140,0,0,0,0,None,0,4,2008,WD ,Normal,1.5,3.448499207
528186050,7.3632795869630385,12.542544882151386,120,RL,48.0,8.967121656230923,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,729.0,1577.0,GasA,Ex,Y,SBrkr,1577,0,0,2,2,1,Ex,6,Typ,1,Attchd,RFn,2.0,TA,Y,203,39,0,0,0,0,None,0,5,2007,WD ,Normal,3.0,3.446628177
528186080,7.428927194802272,12.491251587763836,120,RL,63.0,9.08805973726735,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1656.0,1684.0,GasA,Ex,Y,SBrkr,1684,0,0,2,2,1,Ex,6,Typ,1,Attchd,RFn,2.0,TA,Y,495,72,0,0,0,0,None,0,7,2008,WD ,Normal,2.0,3.446148646
528186090,7.353081920515432,12.533576212168626,120,RL,60.0,8.89740886527095,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,2,2,1,Ex,6,Typ,1,Attchd,Fin,2.0,TA,Y,203,47,0,0,0,0,None,0,8,2007,WD ,Normal,3.0,3.4870472319999997
528186110,7.418180822726788,12.644617856906528,120,RL,48.0,8.759825595314295,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,Ex,Y,SBrkr,1666,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,228,75,0,0,0,0,None,0,6,2006,New,Partial,3.0,3.494154594
528186160,7.201916317531627,12.364144200100668,120,RL,48.0,8.738735461363474,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,846.0,Unf,0.0,496.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0,2,2,1,Gd,6,Typ,1,Attchd,Fin,2.0,TA,Y,0,35,0,0,0,0,None,0,6,2008,WD ,Normal,3.0,2.9669264361757635
528186170,7.201916317531627,12.299107511497363,120,RL,48.0,8.738735461363474,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1318.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,0,35,0,0,0,0,None,0,2,2008,WD ,Normal,2.0,2.9669264361757635
528186180,7.188412736496954,12.445089546000673,120,RL,48.0,8.738735461363474,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,2,2,1,Gd,6,Typ,1,Attchd,Fin,2.0,TA,Y,192,38,0,0,0,0,None,0,12,2009,WD ,Normal,3.0,2.9669264361757635
528188020,7.247792581767846,12.061046873479915,120,RL,48.0,8.15478757276852,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,148,36,0,0,0,0,None,0,11,2009,WD ,Normal,2.0,2.9669264361757635
528188040,7.247792581767846,12.053795210084596,120,RL,68.47022684310019,8.0507033814703,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,148,36,0,0,0,0,None,0,3,2006,WD ,Normal,2.0,2.9669264361757635
528188060,7.3938782901077555,12.061046873479915,160,RL,36.0,7.7266536648476425,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,567.0,Unf,0.0,197.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,2,2,1,Gd,6,Typ,0,BuiltIn,RFn,2.0,TA,Y,0,27,0,0,0,0,None,0,7,2009,WD ,Normal,2.0,2.9669264361757635
528188090,7.3938782901077555,11.951180395901384,160,RL,36.0,7.803026643632217,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,2,2,1,Gd,6,Typ,0,BuiltIn,RFn,2.0,TA,Y,0,27,0,0,0,0,None,0,10,2008,WD ,Normal,2.5,2.9669264361757635
528188120,7.3938782901077555,12.075394321888057,160,RL,36.0,7.873978379604501,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,2,2,1,Gd,6,Typ,0,BuiltIn,RFn,2.0,TA,Y,0,27,0,0,0,0,None,0,6,2010,WD ,Normal,2.5,2.9669264361757635
528188150,7.3938782901077555,11.944707881395766,160,RL,36.0,7.803026643632217,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573.0,Unf,0.0,191.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,2,2,1,Gd,6,Typ,0,BuiltIn,RFn,2.0,TA,Y,0,27,0,0,0,0,None,0,10,2008,WD ,Normal,3.5,2.9669264361757635
528188160,7.247792581767846,12.206072645530174,120,RL,48.0,8.08394570229562,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,136,36,0,0,0,0,None,0,3,2007,WD ,Normal,3.0,2.9669264361757635
528190010,7.213768308118642,12.240474072247506,120,RM,59.0,9.011645501064283,Pave,None,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720.0,Unf,0.0,638.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,0,2,2,1,Gd,6,Typ,1,Attchd,RFn,2.0,TA,Y,192,30,0,0,0,0,None,0,7,2008,WD ,Normal,3.0,2.9669264361757635
528218020,7.336936913707618,12.078239274020289,60,RL,65.0,9.233763886919771,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,Y,SBrkr,768,768,0,2,3,1,Gd,6,Typ,1,Attchd,Fin,2.0,TA,Y,100,38,0,0,0,0,None,0,6,2007,WD ,Normal,2.5,4.0883883910000005
528218060,7.283448228756631,12.046138607613848,60,RL,65.0,9.233763886919771,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,2,3,1,Gd,8,Typ,1,Attchd,Fin,2.0,TA,Y,0,24,0,0,0,0,None,0,2,2006,New,Partial,2.5,3.9674955560000003
528218090,7.283448228756631,12.122691036591123,60,RL,63.0,9.29908358181057,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,728,0,2,3,1,Gd,8,Typ,1,Attchd,Fin,2.0,TA,Y,100,0,0,0,0,0,None,0,6,2009,WD ,Normal,2.5,3.967008095
528218100,7.284820912568604,12.032700919255804,60,RL,58.0,9.488275092973083,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,608.0,608.0,GasA,Ex,Y,SBrkr,608,850,0,2,3,1,Gd,6,Typ,0,BuiltIn,Fin,2.0,TA,Y,100,33,0,0,0,0,None,0,5,2007,New,Partial,2.0,3.9675845219999997
528218150,7.188412736496954,12.203569515312056,20,RL,100.0,9.825201634137583,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,2,3,1,Gd,6,Typ,0,Attchd,Fin,2.0,TA,Y,36,23,0,0,0,0,None,0,1,2010,WD ,Normal,2.0,4.062365581
528220040,7.306531398939505,12.030528073015242,60,RL,57.0,9.095826985187422,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,745.0,745.0,GasA,Ex,Y,SBrkr,745,745,0,2,3,1,Gd,7,Typ,1,Attchd,Fin,2.0,TA,Y,36,20,0,0,0,0,None,0,7,2009,WD ,Normal,2.5,4.117403245
528221050,7.189922170745808,12.220961258023925,20,RL,88.0,9.410501846898468,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,Unf,0.0,408.0,1326.0,GasA,Ex,Y,SBrkr,1326,0,0,2,3,1,Gd,6,Typ,0,Attchd,Fin,2.0,TA,Y,120,23,0,0,0,0,None,2000,6,2007,WD ,Normal,3.0,4.071785239
528221060,7.302496423727326,12.066810578196666,60,RL,149.0,9.44057869576626,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,742.0,742.0,GasA,Ex,Y,SBrkr,742,742,0,2,3,1,Gd,8,Typ,1,Attchd,Fin,2.0,TA,Y,36,24,0,0,0,0,None,0,6,2009,WD ,Normal,2.5,4.0632964430000005
528221070,7.352441100243583,12.066810578196666,60,RL,122.0,9.385217621880901,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Ex,Y,SBrkr,684,876,0,2,3,1,Gd,6,Typ,1,BuiltIn,Fin,2.0,TA,Y,100,38,0,0,0,0,None,0,3,2009,WD ,Normal,2.5,3.9858444060000005
528222010,7.771910256435763,12.460714863903755,60,RL,96.0,9.36142922633904,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1052.0,1052.0,GasA,Ex,Y,SBrkr,1052,1321,0,2,4,1,Gd,9,Typ,1,BuiltIn,Fin,3.0,TA,Y,120,46,0,0,0,0,None,0,6,2006,New,Partial,2.5,3.95285662
528222020,7.307872780763706,12.128656901032139,60,RL,75.0,9.11305824916963,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,754,0,2,3,1,Gd,8,Typ,0,Attchd,Fin,2.0,TA,Y,100,32,0,0,0,0,None,0,10,2006,New,Partial,2.5,3.955683094
528222050,7.252762418053187,11.963567869487337,60,RL,73.0,9.047703788498627,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,Ex,Y,SBrkr,616,796,0,2,3,1,Gd,6,Typ,1,BuiltIn,Fin,2.0,TA,Y,0,36,0,0,0,0,None,0,3,2007,New,Partial,2.5,4.015382295
528222090,7.1372784372603855,12.063932878369052,20,RL,64.0,8.948585921534317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,1246.0,GasA,Ex,Y,SBrkr,1258,0,0,2,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,TA,Y,0,0,0,0,0,0,None,0,8,2007,New,Partial,2.0,4.127004369
