PID,SalePrice_Log,MSSubClass,LotArea_Log,Street_Paved,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea_Log,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,MoSold,YrSold,SaleCondition,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,ISU_dist
531477020,11.31447453,20,9.035986985,1,4,4,4,Inside,3,SawyerW,Feedr,1Fam,1Story,4,4,1950,1950,1,1,6.73459166,Wd Sdng,None,0,2,2,CBlock,3,2,1,1,0,1,0,721,721,GasA,4,1,9,2009,Normal,1,2,1,3,4,Typ,0,CarPort,Unf,1,3,1,250,0,24,0,0,0,0,1,2.75671293
531477040,11.87756858,90,9.035986985,1,4,4,4,Inside,3,SawyerW,Feedr,Duplex,1Story,5,5,1977,1977,1,1,7.61085279,Plywood,BrkFace,320,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,10,2007,Normal,2,4,2,3,10,Typ,2,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2,2.761578719
531477050,11.11988288,30,9.190137665,1,4,4,4,Corner,3,SawyerW,Feedr,1Fam,1Story,5,5,1920,1950,1,1,6.91968385,Wd Sdng,None,0,3,2,BrkTil,3,3,1,1,0,1,0,816,816,GasA,3,0,4,2010,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,121,0,80,0,0,0,0,1,2.966926436
531478010,11.58058411,20,9.093806556,1,4,4,4,Inside,3,SawyerW,Norm,1Fam,1Story,4,4,1966,1966,1,1,6.962243464,HdBoard,None,0,3,3,CBlock,3,3,1,3,1056,1,0,0,1056,GasA,3,1,11,2006,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,0,42,0,0,0,0,3,2,2.940772223
531479020,11.23848862,45,9.104979856,1,4,4,4,Corner,3,SawyerW,Norm,1Fam,1.5Unf,6,3,1928,1950,1,1,6.66440902,Wd Sdng,None,0,3,3,BrkTil,2,2,1,1,0,1,0,784,784,GasA,3,0,10,2009,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,2,2,1,0,0,91,0,0,0,0,1,2.814169023
532351050,11.75978554,20,9.116029693,1,4,4,4,Inside,3,Sawyer,RRAe,1Fam,1Story,5,5,1963,1963,0,1,6.891625897,Wd Sdng,None,0,3,3,PConc,3,4,1,4,53,5,799,132,984,GasA,3,1,8,2008,Normal,1,3,1,3,5,Typ,1,Attchd,RFn,1,3,3,145,56,0,0,0,0,3,2,2.398652796
532351060,11.77143616,20,9.116029693,1,4,4,4,Inside,3,Sawyer,RRAe,1Fam,1Story,5,4,1962,1962,0,1,6.895682698,Wd Sdng,BrkFace,51,3,3,CBlock,3,3,1,2,36,1,0,952,988,GasA,5,1,7,2006,Normal,1,3,1,3,6,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2,2.407500372
532351090,11.73606902,90,9.116029693,1,4,4,4,Inside,3,Sawyer,RRAe,Duplex,1Story,5,5,1963,1963,1,1,7.454719949,HdBoard,BrkFace,336,3,3,CBlock,3,3,1,3,1332,1,0,396,1728,GasA,3,1,11,2006,Abnorml,2,6,2,3,10,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,3,2.532523961
532351140,11.62625415,90,9.097171674,1,4,4,4,Inside,3,Sawyer,RRAe,Duplex,1.5Fin,6,5,1978,1978,1,1,7.550661243,VinylSd,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,4,2010,Normal,2,4,2,3,8,Typ,0,Attchd,Unf,2,3,3,0,0,0,0,0,0,0,2,2.62176765
532351150,11.69107165,90,9.096835671,1,4,4,4,Inside,3,Sawyer,RRAe,Duplex,1.5Fin,6,6,1977,1977,1,1,7.410951876,VinylSd,None,0,3,4,CBlock,0,0,0,0,0,0,0,0,0,GasA,3,1,8,2006,Normal,2,4,2,3,10,Typ,0,Attchd,RFn,2,3,3,0,0,0,0,0,0,0,2,2.62517059
532353020,11.60823564,20,9.185022564,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1962,1962,0,1,6.887552572,HdBoard,None,0,3,3,CBlock,3,3,1,2,68,4,884,28,980,GasA,4,1,11,2009,Normal,1,3,1,3,5,Typ,0,Detchd,Unf,2,3,3,0,28,0,0,0,0,3,2,2.487618092
532353030,11.87756858,20,9.131297165,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1962,2002,0,1,7.099201744,HdBoard,None,0,3,3,CBlock,3,3,1,4,612,1,0,252,864,GasA,4,1,3,2006,Normal,1,2,1,3,6,Min1,1,Detchd,Unf,2,3,3,161,0,0,0,0,0,3,1,2.484325565
532353050,11.87756858,20,9.470240063,1,2,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1962,1962,0,1,6.81563999,HdBoard,None,0,3,3,CBlock,3,3,1,5,737,1,0,175,912,GasA,3,1,9,2008,Normal,1,2,1,3,4,Typ,0,Detchd,Unf,1,3,3,140,0,0,0,176,0,0,2,2.475507632
532353120,11.70147757,20,8.745921121,1,4,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1977,1977,1,1,6.795705775,Plywood,None,0,3,3,CBlock,4,3,1,2,138,3,351,405,894,GasA,3,1,3,2007,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,1,3,3,192,0,0,0,0,0,0,2,2.532483308
532353130,11.81303006,20,8.862766742,1,4,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1977,1977,1,1,6.887552572,Plywood,BrkFace,153,3,3,CBlock,3,3,1,4,560,1,0,420,980,GasA,3,1,7,2009,Normal,1,3,1,3,6,Typ,0,Detchd,Unf,2,3,3,192,0,0,0,0,0,0,1,2.535046057
532353180,11.92503512,80,9.044403844,1,3,4,4,Corner,3,Sawyer,Norm,1Fam,SLvl,6,7,1977,1995,1,1,7.100027167,HdBoard,BrkFace,46,3,3,CBlock,4,4,3,5,506,1,0,0,506,GasA,3,1,7,2006,Normal,1,3,1,3,6,Typ,1,Attchd,Unf,2,3,3,292,12,0,0,0,0,2,2,2.548025541
532354010,11.79433792,20,9.045465729,1,4,4,4,Corner,3,Sawyer,Norm,1Fam,1Story,5,6,1963,1963,0,1,6.877296071,HdBoard,None,0,3,3,CBlock,3,3,1,6,630,1,0,340,970,GasA,3,1,7,2007,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,0,24,0,0,192,0,0,2,2.416540588
532354060,11.7905572,20,8.911934336,1,4,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1962,1962,0,1,6.963189986,MetalSd,None,0,3,3,CBlock,3,3,1,3,417,1,0,640,1057,GasA,3,1,4,2007,Normal,1,3,1,3,6,Typ,0,Detchd,Fin,2,3,3,0,0,0,0,0,0,0,1,2.372202436
532354070,11.79433792,20,8.956479848,1,3,4,4,Corner,3,Sawyer,Norm,1Fam,1Story,5,7,1962,2001,1,1,6.906754779,HdBoard,None,0,3,4,CBlock,3,3,1,5,588,1,0,411,999,GasA,4,1,3,2007,Normal,1,3,1,4,6,Typ,0,Detchd,Unf,1,3,3,0,132,0,0,0,0,0,2,2.363345528
532354090,11.90496755,85,9.374328222,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,SFoyer,5,7,1961,1995,1,1,7.051855623,HdBoard,None,0,3,3,CBlock,3,3,3,5,899,1,0,210,1109,GasA,3,1,6,2010,Normal,1,3,1,4,6,Min2,0,Detchd,Unf,2,3,3,192,0,0,0,0,0,3,2,2.288786087
532354150,11.81303006,20,8.999619341,1,4,4,4,Inside,3,Sawyer,Feedr,1Fam,1Story,5,8,1961,2007,1,1,6.761572769,Wd Sdng,None,0,3,4,CBlock,3,3,1,5,764,1,0,100,864,GasA,5,1,7,2008,Normal,1,3,1,4,5,Typ,1,Detchd,Unf,1,3,3,132,0,0,0,0,0,0,2,2.311613003
532354160,11.85651517,20,9.047703788,1,3,4,4,Corner,3,Sawyer,Feedr,1Fam,1Story,5,6,1961,1961,1,1,6.761572769,MetalSd,None,0,3,3,CBlock,3,3,1,6,660,1,0,204,864,GasA,5,1,6,2009,Normal,1,3,1,3,5,Typ,0,Detchd,Unf,2,3,3,0,312,0,0,0,0,0,2,2.318878113
532354230,11.71177632,20,9.113719333,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,1,1,6.761572769,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,864,1,0,0,864,GasA,3,1,7,2009,Normal,1,2,1,3,5,Typ,0,Attchd,Unf,1,3,3,158,0,0,0,0,0,0,1,2.465579912
532376040,11.76756768,20,8.849370504,1,4,4,4,Corner,3,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,1,1,7.021083964,VinylSd,None,0,3,3,CBlock,3,3,1,5,932,1,0,108,1040,GasA,3,1,5,2007,Normal,1,3,1,2,5,Typ,0,Attchd,RFn,2,3,3,168,0,0,0,0,0,0,2.5,1.966435631
532376080,11.74403719,20,9.138629524,1,3,4,4,CulDSac,3,Sawyer,RRNe,1Fam,1Story,5,5,1965,1965,1,1,6.891625897,HdBoard,None,0,3,3,CBlock,3,3,1,3,554,1,0,430,984,GasA,3,1,7,2006,Normal,1,3,1,3,5,Typ,0,Attchd,Unf,1,3,3,0,0,0,0,0,0,3,1,1.971834162
532376090,11.87687389,20,9.523178364,1,3,4,4,CulDSac,3,Sawyer,RRAe,1Fam,1Story,5,5,1962,1962,1,1,7.436027816,HdBoard,None,0,3,4,CBlock,3,3,1,1,0,1,0,1140,1140,GasA,3,1,3,2007,Normal,1,3,1,3,8,Min2,1,Attchd,RFn,1,3,3,0,30,0,0,0,0,0,1.5,1.972983627
532376110,11.76756768,20,8.9607245,1,3,4,4,Inside,3,Sawyer,RRAe,1Fam,1Story,5,8,1963,1995,1,1,6.81563999,Plywood,None,0,4,4,CBlock,3,3,1,5,624,1,0,288,912,GasA,5,1,10,2009,Normal,1,3,1,4,6,Typ,0,Attchd,RFn,1,3,3,0,0,0,0,0,0,2,2,2.011587338
532376160,11.8386256,20,9.04192172,1,4,4,4,Inside,3,Sawyer,RRAe,1Fam,1Story,5,8,1965,2009,1,1,6.795705775,MetalSd,None,0,3,4,CBlock,3,3,1,6,553,4,117,224,894,GasA,5,1,4,2010,Normal,1,3,1,3,5,Typ,1,Detchd,Unf,1,3,3,416,144,0,0,0,0,3,2,2.139485847
532376170,11.65268741,190,9.04192172,1,4,4,4,Inside,3,Sawyer,RRAe,2fmCon,1Story,5,5,1968,1968,1,1,6.791221463,HdBoard,None,0,3,3,CBlock,3,2,2,5,890,1,0,0,890,GasA,4,0,4,2008,Normal,1,3,1,3,5,Typ,0,Detchd,Unf,1,3,3,0,0,0,0,0,0,0,2,2.142679833
532376180,11.66134547,20,9.04192172,1,4,4,4,Inside,3,Sawyer,RRAe,1Fam,1Story,5,6,1968,1968,1,1,6.812345094,Plywood,BrkFace,90,3,3,CBlock,3,3,1,4,162,3,270,450,882,GasA,3,1,11,2006,Normal,1,3,1,3,5,Typ,0,Attchd,Unf,1,3,3,0,155,0,0,0,0,3,1,2.145874568
532376250,11.80185676,20,9.063926354,1,3,4,4,Inside,3,Sawyer,RRAe,1Fam,1Story,5,6,1963,1963,1,1,6.829793738,HdBoard,None,0,3,3,PConc,3,3,1,5,181,1,0,744,925,GasA,4,1,10,2006,Normal,1,2,1,3,5,Typ,0,Detchd,Unf,2,3,3,203,74,0,0,0,0,0,2,2.253702627
532377050,11.88448902,20,8.919453169,1,4,4,4,Corner,3,Sawyer,Norm,1Fam,1Story,5,7,1968,1968,1,1,6.946975992,HdBoard,None,0,3,3,CBlock,3,3,1,3,812,1,0,228,1040,GasA,3,1,6,2007,Normal,1,3,1,3,5,Typ,0,Detchd,Fin,2,3,3,188,0,0,0,0,0,0,2.5,2.238028636
532377060,11.71177632,20,9.192074563,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,1,1,6.802394763,MetalSd,BrkFace,31,3,4,CBlock,3,3,1,4,450,1,0,432,882,GasA,3,1,2,2010,Normal,1,3,1,3,5,Typ,0,Detchd,Unf,1,3,3,0,0,0,0,0,0,3,1,2.175969659
532377100,11.79810441,20,8.9226583,1,4,4,4,Corner,3,Sawyer,Feedr,1Fam,1Story,5,5,1963,1963,1,1,6.946975992,HdBoard,None,0,3,3,CBlock,3,3,1,5,824,1,0,216,1040,GasA,2,1,6,2010,Normal,1,3,1,3,5,Typ,0,Attchd,Fin,1,3,3,0,0,220,0,0,0,3,2.5,2.16044784
532377130,11.78600139,20,9.210340372,1,4,4,4,Corner,3,Sawyer,Feedr,1Fam,1Story,5,6,1961,1983,0,1,7.042286172,HdBoard,None,0,3,3,CBlock,3,3,1,4,594,1,0,270,864,GasA,5,1,3,2009,Normal,1,3,1,3,6,Typ,1,Attchd,RFn,1,3,3,165,0,0,0,0,0,2,2,2.263588973
532377140,11.76368418,20,9.204825191,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1961,1961,0,1,6.895682698,Wd Sdng,BrkFace,57,3,3,CBlock,3,3,1,3,827,1,0,161,988,GasA,3,1,10,2007,Normal,1,3,1,3,5,Typ,0,Detchd,Unf,2,3,3,0,0,0,0,0,0,0,2,2.265801003
532378050,11.70251223,20,9.476696658,1,3,4,4,CulDSac,3,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,1,1,6.931471806,HdBoard,None,0,3,3,CBlock,3,3,1,3,712,1,0,312,1024,GasA,3,1,1,2006,Normal,1,3,1,3,5,Typ,0,Attchd,Unf,1,3,3,0,0,0,0,0,0,3,1.5,2.107609115
532378070,11.8277362,20,9.512369038,1,3,4,4,CulDSac,3,Sawyer,Norm,1Fam,1Story,5,6,1965,1965,0,1,6.840546529,HdBoard,BrkFace,114,3,3,CBlock,3,3,1,4,560,2,375,0,935,GasA,3,1,11,2006,Normal,1,3,1,3,5,Typ,0,Attchd,Unf,1,3,3,180,0,0,0,0,0,3,2,2.125104559
532378110,11.75194237,20,8.838841813,1,3,4,4,Corner,3,Sawyer,Norm,1Fam,1Story,5,8,1962,2010,1,1,6.946975992,HdBoard,None,0,3,4,CBlock,3,3,1,5,659,1,0,381,1040,GasA,5,1,4,2010,Normal,1,3,1,3,6,Typ,0,Detchd,Unf,1,3,3,0,104,0,0,0,0,0,2.5,2.024749474
532378120,11.04104808,20,9.021719013,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,5,1965,1965,1,1,6.761572769,MetalSd,None,0,3,3,CBlock,3,3,1,3,553,4,311,0,864,GasA,4,1,12,2009,Normal,1,3,1,3,5,Typ,1,Detchd,Unf,1,3,3,0,0,236,0,0,0,2,1,1.985048392
532378130,11.72803684,20,8.989693701,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1964,1964,1,1,6.81563999,HdBoard,None,0,3,3,CBlock,3,3,1,5,644,1,0,268,912,GasA,3,0,4,2006,Normal,1,3,1,3,6,Typ,0,None,None,0,0,3,0,0,0,0,0,0,2,1,1.983943917
532378160,11.81303006,20,8.852664928,1,4,4,4,Inside,3,Sawyer,Feedr,1Fam,1Story,5,7,1961,1994,1,1,7.119635638,HdBoard,None,0,3,3,CBlock,3,3,1,4,465,1,0,447,912,GasA,3,1,6,2006,Normal,1,3,1,3,6,Typ,1,Attchd,Unf,1,3,3,0,0,0,0,0,0,0,1,1.994468535
532378180,11.71993963,20,8.874867636,1,4,4,4,Inside,3,Sawyer,Feedr,1Fam,1Story,5,6,1962,1962,1,1,6.81563999,VinylSd,BrkFace,60,3,3,CBlock,3,3,1,2,140,4,590,182,912,GasA,4,1,10,2009,Normal,1,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,0,0,0,0,0,0,0,6,2.002003214
532378200,11.86358234,20,8.819960901,1,3,4,4,Inside,3,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,0,1,6.81563999,HdBoard,None,0,3,4,CBlock,3,3,2,6,832,1,0,80,912,GasA,4,1,5,2008,Normal,1,3,1,4,5,Typ,0,Detchd,Unf,1,3,3,168,0,0,0,0,0,4,7,2.062537035
532378220,11.76911687,20,9.081256219,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,1,1,6.84694314,VinylSd,None,0,3,3,CBlock,3,3,2,3,659,1,0,253,912,GasA,3,1,6,2006,Normal,1,3,1,3,6,Typ,1,Attchd,Unf,1,3,3,64,0,0,0,0,0,0,1,2.148209693
532378240,11.74006104,20,8.727940222,1,3,4,4,Inside,3,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,1,1,6.80461452,HdBoard,BrkFace,75,3,3,CBlock,3,3,1,6,599,1,0,277,876,GasA,3,1,8,2007,Normal,1,3,1,3,6,Typ,0,Attchd,Unf,1,3,3,0,0,0,0,0,0,3,1,2.155548245
532476050,12.46843691,80,9.570110521,1,3,1,4,Corner,3,Veenker,Norm,1Fam,SLvl,7,4,1974,1974,1,1,7.880804345,WdShing,BrkFace,145,4,2,CBlock,4,3,4,5,1023,4,497,228,1748,GasA,4,1,1,2006,Normal,2,3,1,4,9,Mod,4,Attchd,RFn,2,3,3,641,100,0,0,0,800,4,13,1.572998521
532476080,12.61153775,60,9.879297314,1,3,3,4,Inside,3,Veenker,Norm,1Fam,2Story,7,5,1990,1990,1,1,7.825245291,HdBoard,BrkFace,272,4,3,PConc,4,3,1,6,727,1,0,496,1223,GasA,4,1,2,2007,Normal,2,3,1,4,7,Typ,1,Attchd,RFn,2,3,3,0,99,0,0,182,0,0,3.5,1.694830785
532477030,12.16525065,20,9.878579917,1,4,4,4,Inside,3,Veenker,Norm,1Fam,1Story,6,5,1974,1974,1,1,7.265429723,HdBoard,BrkFace,144,3,3,CBlock,3,3,3,5,800,1,0,630,1430,GasA,3,1,7,2008,Normal,2,3,1,3,6,Typ,2,Attchd,Unf,2,3,3,117,108,165,0,0,0,0,7,1.677697917
532477040,12.59133505,60,9.772353285,1,3,4,4,Inside,3,Veenker,Norm,1Fam,2Story,7,7,1974,2003,1,1,7.681099002,Wd Sdng,None,0,4,3,CBlock,3,3,4,2,125,5,1031,36,1192,GasA,3,1,7,2007,Normal,2,3,1,4,9,Typ,2,Attchd,RFn,2,3,3,220,47,0,0,0,0,3,3.5,1.683594122
532478020,12.52452638,20,9.659886159,1,3,1,4,Inside,3,Veenker,Norm,1Fam,1Story,8,8,1980,1980,1,1,7.607878073,VinylSd,BrkFace,115,4,4,CBlock,4,4,4,5,1733,3,92,189,2014,GasA,4,1,4,2009,Normal,2,2,1,4,6,Maj1,2,Attchd,RFn,3,3,3,462,0,0,255,0,0,3,3,1.557000746
532479020,11.8493977,50,9.283497893,1,4,4,4,Corner,3,Sawyer,Feedr,1Fam,1.5Fin,5,4,1972,1972,1,1,7.403061091,HdBoard,None,0,3,4,CBlock,4,3,1,2,190,5,811,0,1001,GasA,3,1,7,2008,Normal,2,4,1,3,5,Typ,1,Detchd,Unf,2,3,3,0,0,92,0,0,0,4,2,1.354059257
532479050,11.76756768,20,9.282754052,1,3,4,4,CulDSac,3,Sawyer,RRAe,1Fam,1Story,5,5,1974,1974,1,1,6.944087208,Plywood,BrkFace,44,3,3,CBlock,2,3,4,5,787,1,0,250,1037,GasA,3,1,8,2007,Normal,1,2,1,3,5,Typ,0,Attchd,RFn,2,3,3,136,47,0,0,0,0,0,2,1.357328649
532479120,12.04941884,85,9.719985299,1,3,4,4,CulDSac,3,Sawyer,RRAe,1Fam,SFoyer,5,5,1975,1981,1,1,7.438971592,HdBoard,None,0,3,3,CBlock,4,3,4,5,1390,1,0,0,1390,GasA,3,1,1,2007,Normal,2,3,1,3,6,Min2,2,Basment,Fin,2,3,3,0,0,0,0,0,0,0,3,1.449318921
533110130,12.46843691,60,9.684024719,1,4,4,4,Corner,3,NoRidge,Norm,1Fam,2Story,8,5,1991,1992,0,1,7.790282381,HdBoard,BrkFace,284,4,3,CBlock,4,3,1,1,0,1,0,1288,1288,GasA,5,1,4,2006,Normal,2,4,1,4,9,Typ,1,Attchd,Unf,2,3,3,127,82,0,0,0,0,0,2.5,2.21351154
533120030,12.6181823,60,9.166597449,1,3,4,4,Inside,3,NoRidge,Norm,1Fam,2Story,8,5,1990,1990,1,1,7.940939762,Wd Sdng,BrkFace,336,4,3,PConc,5,3,1,6,482,1,0,971,1453,GasA,5,1,6,2007,Normal,2,4,1,4,9,Typ,1,Attchd,RFn,2,4,3,500,0,0,0,0,0,0,2.5,2.386251955
533125080,12.5776362,60,9.127502094,1,3,4,4,Inside,3,NoRidge,Norm,1Fam,2Story,6,5,1990,1991,0,1,7.89469085,HdBoard,BrkFace,304,4,3,PConc,4,3,1,5,704,1,0,226,930,GasA,5,1,6,2008,Normal,2,4,1,4,9,Typ,2,Attchd,RFn,2,3,3,237,251,0,0,196,0,0,3.5,2.424216683
533125120,12.71889627,60,9.3079207,1,4,2,4,Inside,2,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,1,1,7.946617563,HdBoard,BrkFace,692,4,3,PConc,5,3,4,6,1118,1,0,216,1334,GasA,5,1,10,2006,Normal,2,3,1,4,9,Typ,3,Attchd,RFn,3,3,3,177,208,186,0,0,0,0,3.5,2.52166301
533125140,12.82799232,60,9.3079207,1,4,4,4,Inside,3,NoRidge,Norm,1Fam,1.5Fin,9,5,1993,1994,0,1,7.932362154,Wd Sdng,BrkFace,568,4,3,PConc,4,3,4,4,520,1,0,1328,1848,GasA,5,1,6,2008,Normal,2,4,1,4,10,Typ,1,Attchd,Fin,2,3,3,294,49,0,0,0,0,0,3.5,2.517155967
533128030,12.49874226,60,9.498971993,1,3,4,4,CulDSac,3,NoRidge,Norm,1Fam,2Story,7,5,1992,2000,1,1,7.738488122,HdBoard,None,0,4,3,PConc,4,3,1,6,728,1,0,367,1095,GasA,5,1,7,2006,Normal,2,4,1,4,9,Typ,1,Attchd,RFn,2,3,3,0,40,0,0,0,0,0,3.5,2.966926436
533128090,12.47609978,20,9.430359046,1,4,4,4,Corner,3,NoRidge,Norm,1Fam,1Story,8,5,1994,1995,1,1,7.392647521,ImStucc,None,0,4,3,PConc,4,3,1,6,1456,1,0,168,1624,GasA,5,1,7,2006,Normal,2,2,1,4,5,Typ,1,Attchd,RFn,3,3,3,0,114,192,0,0,0,4,3,2.966926436
533130020,12.15477935,60,9.228769507,1,3,4,4,Inside,3,NoRidge,Norm,1Fam,2Story,7,5,1992,1992,1,1,7.561641746,HdBoard,None,0,4,3,PConc,4,3,1,6,674,1,0,76,750,GasA,5,1,6,2010,Normal,2,3,1,4,8,Typ,1,Attchd,RFn,2,3,3,240,39,0,0,0,0,0,3.5,2.388795889
533130130,12.80077975,60,9.483644576,1,3,4,4,Inside,3,NoRidge,Norm,1Fam,2Story,8,5,1993,1993,1,1,7.761744985,HdBoard,BrkFace,504,4,3,PConc,4,3,1,2,250,6,981,0,1231,GasA,5,1,6,2010,Normal,2,4,1,4,9,Typ,1,Attchd,RFn,3,3,3,32,130,0,0,0,0,0,3.5,2.197618687
533130160,12.56024446,60,9.317758769,1,4,4,4,Inside,3,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,1,1,7.707512195,HdBoard,BrkFace,180,4,3,PConc,4,3,1,6,1129,1,0,261,1390,GasA,5,1,6,2010,Normal,2,4,1,4,7,Typ,1,Attchd,RFn,3,3,3,198,30,0,0,0,0,0,3.5,2.194350889
533130170,12.56024446,50,9.275940829,1,4,4,4,Inside,3,NoRidge,Norm,1Fam,1.5Fin,8,5,1992,2000,0,1,7.96276393,HdBoard,BrkFace,337,4,3,PConc,4,3,1,6,700,1,0,983,1683,GasA,5,1,4,2007,Normal,2,4,1,4,9,Typ,1,Attchd,Fin,2,3,3,0,33,0,0,0,0,0,2.5,2.192946984
533135020,12.36734079,60,9.388402872,1,4,4,4,Inside,3,NoRidge,Norm,1Fam,2Story,7,8,1991,2008,1,1,7.470224136,VinylSd,BrkFace,196,4,4,PConc,4,3,1,6,601,5,216,158,975,GasA,5,1,7,2009,Normal,2,3,1,4,7,Typ,1,Attchd,Unf,2,3,3,502,60,0,0,0,0,4,7.5,2.376448754
533205060,12.46843691,120,8.483636408,1,3,4,4,CulDSac,3,Somerst,Norm,TwnhsE,1Story,7,5,2004,2005,1,1,7.305188215,MetalSd,None,0,4,3,PConc,5,3,3,6,1298,1,0,190,1488,GasA,5,1,3,2010,Normal,2,2,1,4,6,Typ,1,Attchd,Fin,2,3,3,168,50,0,0,0,0,0,3,2.357661525
533205110,12.27373129,120,8.384575667,1,3,4,4,FR2,3,Somerst,Norm,TwnhsE,1Story,8,5,2004,2004,1,1,7.228388452,MetalSd,None,0,4,3,PConc,4,3,3,6,851,1,0,527,1378,GasA,5,1,7,2007,Normal,2,2,1,4,6,Typ,1,Attchd,Fin,2,3,3,160,56,0,0,0,0,0,3,2.376818275
533206020,12.54521987,160,7.965545573,1,4,4,4,Inside,3,Somerst,Norm,Twnhs,2Story,7,5,2004,2005,1,1,8.008032847,MetalSd,None,0,4,3,PConc,4,3,1,1,0,1,0,1376,1376,GasA,5,1,7,2009,Normal,2,3,1,4,9,Mod,1,BuiltIn,Fin,3,3,3,0,177,0,0,0,0,0,2.5,2.392478005
533206040,12.08050942,120,8.196436811,1,4,4,4,Inside,3,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,1,1,7.041411664,MetalSd,None,0,4,3,PConc,4,3,1,1,0,1,0,1143,1143,GasA,5,1,5,2006,Normal,1,1,1,4,5,Typ,1,Attchd,RFn,2,3,3,0,191,0,0,0,0,0,1.5,2.366681302
533206050,12.18586994,120,8.362175469,1,2,4,4,Inside,3,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,1,1,7.237778192,MetalSd,None,0,4,3,PConc,4,3,2,6,16,1,0,1375,1391,GasA,5,1,7,2008,Normal,2,2,1,4,5,Typ,0,Attchd,RFn,2,3,3,156,158,0,0,0,0,0,2,2.364713897
533206060,12.01974307,120,8.167068178,1,3,4,4,Inside,3,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,1,1,7.048386409,VinylSd,Stone,30,4,3,PConc,4,3,1,6,60,1,0,1081,1141,GasA,5,1,2,2007,Partial,2,2,1,4,5,Typ,0,Attchd,Fin,2,3,3,0,60,0,0,0,0,0,3,2.360780548
533206070,12.17458198,120,8.23853693,1,3,4,4,Inside,3,Somerst,Norm,TwnhsE,1Story,8,5,2006,2007,1,1,7.355641103,VinylSd,Stone,36,4,3,PConc,4,3,1,6,60,1,0,1451,1511,GasA,5,1,2,2007,Partial,2,2,1,4,5,Typ,0,Attchd,Fin,2,3,3,0,120,0,0,0,0,0,3,2.359674318
533208020,12.17561344,120,8.190354404,1,4,4,4,Inside,3,Somerst,Norm,TwnhsE,1Story,7,5,2006,2007,1,1,7.209340257,VinylSd,None,0,4,3,PConc,5,4,1,6,937,1,0,415,1352,GasA,5,1,8,2007,Partial,2,2,1,4,5,Typ,1,Attchd,RFn,2,3,3,0,241,0,0,0,0,0,3,2.393687563
